baseline_id,baseline,trial_id,group,attack_id,service_effect,evidence_class
B2,Anonymous credentials [16],cloud-A13-096,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-097,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-098,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-099,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-100,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-101,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-102,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-103,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-104,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-105,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-106,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-107,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-108,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-109,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-110,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-111,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-112,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-113,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-114,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-115,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-116,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-117,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-118,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-119,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-120,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-121,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-122,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-123,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-124,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-125,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-126,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-127,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-128,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-129,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-130,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-131,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-132,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-133,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-134,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-135,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-136,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-137,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-138,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-139,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-140,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-141,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-142,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-143,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-144,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-145,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-146,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-147,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-148,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-149,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-150,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-151,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-152,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-153,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-154,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-155,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-156,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-157,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-158,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-159,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-160,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-161,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-162,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-163,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-164,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-165,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-166,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-167,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-168,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-169,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-170,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-171,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-172,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-173,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-174,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-175,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-176,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-177,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-178,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-179,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-180,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-181,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-182,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-183,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-184,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-185,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-186,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-187,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-188,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-189,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-190,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-191,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-192,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-193,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-194,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-195,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-196,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-197,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-198,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-199,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-200,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-201,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-202,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-203,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-204,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-205,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-206,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-207,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-208,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-209,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-210,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-211,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-212,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-213,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-214,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-215,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-216,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-217,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-218,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-219,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-220,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-221,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-222,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-223,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-224,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-225,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-226,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-227,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-228,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-229,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-230,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-231,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-232,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-233,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-234,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-235,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-236,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-237,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-238,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-239,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-240,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-241,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-242,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-243,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-244,G3,A13,true,deterministic_derivation_from_manuscript_summary
