trial_id,initial_policy_decision,final_policy_decision,evidence_class
benign-3461,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3462,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3463,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3464,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3465,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3466,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3467,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3468,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3469,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3470,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3471,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3472,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3473,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3474,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3475,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3476,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3477,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3478,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3479,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3480,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3481,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3482,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3483,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3484,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3485,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3486,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3487,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3488,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3489,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3490,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3491,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3492,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3493,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3494,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3495,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3496,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3497,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3498,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3499,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3500,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3501,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3502,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3503,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3504,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3505,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3506,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3507,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3508,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3509,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3510,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3511,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3512,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3513,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3514,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3515,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3516,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3517,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3518,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3519,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3520,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3521,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3522,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3523,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3524,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3525,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3526,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3527,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3528,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3529,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3530,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3531,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3532,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3533,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3534,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3535,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3536,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3537,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3538,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3539,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3540,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3541,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3542,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3543,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3544,permit,deny,deterministic_derivation_from_manuscript_summary
benign-3545,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3546,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3547,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3548,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3549,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3550,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3551,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3552,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3553,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3554,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3555,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3556,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3557,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3558,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3559,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3560,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3561,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3562,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3563,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3564,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3565,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3566,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3567,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3568,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3569,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3570,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3571,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3572,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3573,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3574,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3575,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3576,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3577,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3578,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3579,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3580,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3581,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3582,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3583,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3584,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3585,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3586,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3587,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3588,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3589,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3590,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3591,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3592,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3593,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3594,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3595,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3596,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3597,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3598,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3599,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3600,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3601,deny,permit,deterministic_derivation_from_manuscript_summary
benign-3602,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3603,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3604,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3605,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3606,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3607,permit,deny,deterministic_derivation_from_manuscript_summary
benign-3608,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3609,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3610,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3611,permit,permit,deterministic_derivation_from_manuscript_summary
benign-3612,permit,permit,deterministic_derivation_from_manuscript_summary
